ID;RK;PICK;CLASS;Height;PLAYER;Min_RecRk;TEAM;CONF;G;ROLE;MIN_PER;PRPG;D_PRPG;BPM;OBPM;DBPM;ORTG;D_RTG;USG;EFG;TS;OR;DR;AST;TO;A_TO;BLK;STL;FTR;FC_40;Dunks;CLOSE2;CLOSE2_PER;FAR 2; FAR2_PER;FT;FT_PER;2P;2P_PER;3P_100;3P;3P_PER;AST;REB;PTS;Dunks_M;Dunks_A;Close2_M;Close2_A;FAR2_M;FAR2_A;FTM;FTA;2PM;2PA;3PM;3PA;Year
1315;28.08;-;So;06/fev;Mike Miles Jr.;67.8;TCU;B12;31;Scoring PG;75.5;3.4;4.0;3.1;1.5;1.5;99.0;92.3;27.0;43.1;48.1;0.9;11.2;24.2;18.5;1.4;0.7;2.2;32.9;2.4;04/jul;64-122;.525;56-159;.352;107-141;.759;120-281;.427;8.4;43-147;.293;3.8;3.5;15.4;;;;;;;;;;;;;
1316;28.08;-;Jr;06/abr;Nathan McClure;0;IUPUI;Horz;26;Wing G;74.6;-0.9;1.8;-5.2;-4.0;-1.1;87.9;110.6;14.3;47.2;50.1;6.4;13.8;8.6;27.6;0.6;0.7;2.3;20.0;3.3;0-1;15-38;.395;out/21;.476;22-29;.759;25-59;.424;6.8;29-86;.337;1.1;5.3;6.4;;;;;;;;;;;;;
1317;28.08;-;Jr;06/jul;Keion Brooks Jr.;95.4;Kentucky;SEC;33;Wing F;59.0;2.9;2.9;4.2;2.6;1.6;111.2;93.1;21.3;50.5;54.8;7.3;12.9;7.0;14.8;0.8;2.7;1.6;32.6;3.0;30-30;73-104;.702;59-149;.396;72-92;.783;132-252;.524;2.1;jul/30;.233;1.0;4.4;10.8;;;;;;;;;;;;;
1318;28.09;-;Jr;05/nov;Mike DePersia;0;IUPUI;Horz;23;Scoring PG;63.1;0.4;1.5;-3.6;-2.8;-0.8;100.5;112.5;14.8;45.7;48.1;2.1;10.5;29.2;18.9;2.8;0.4;2.0;27.1;2.8;0-0;out/21;.476;13-43;.302;22-35;.629;23-64;.359;6.1;24-65;.369;3.5;3.0;6.4;;;;;;;;;;;;;
1319;28.09;-;Fr;06/jun;Bennedict Mathurin;77;Arizona;P12;37;Wing G;80.6;4.6;3.9;6.7;5.8;1.0;116.9;92.5;23.5;53.7;57.7;5.1;12.6;13.8;12.9;1.4;0.8;1.6;36.9;2.3;38-42;111-174;.638;24-86;.279;136-178;.764;135-260;.519;10.2;83-223;.372;2.5;5.6;17.7;;;;;;;;;;;;;
1320;28.09;-;Sr;06/jan;Kenny Cooper;0;Tennessee St.;OVC;28;Scoring PG;71.5;0.7;2.1;-0.9;-1.4;0.5;99.5;107.8;15.9;40.8;47.3;1.8;10.0;21.0;19.1;2.3;1.0;2.6;40.8;2.7;0-0;22-58;.379;dez/59;.203;56-73;.767;34-117;.291;4.2;26-62;.419;3.6;3.1;7.2;;;;;;;;;;;;;
1321;28.10;-;Sr;06/mai;CJ White;0;Little Rock;SB;18;Combo G;45.8;0.6;1.2;-4.3;-2.2;-2.1;93.6;113.6;18.8;40.7;47.9;1.8;15.4;21.5;19.9;1.8;0.0;1.5;32.7;3.1;0-0;03/ago;.375;13-41;.317;33-37;.892;16-49;.327;8.2;20-64;.313;3.0;3.9;7.4;;;;;;;;;;;;;
1322;28.12;-;Sr;06/jul;Sam Iorio;0;Niagara;MAAC;29;Stretch 4;63.0;1.0;2.6;0.5;-0.3;0.8;96.7;97.2;21.0;45.3;48.2;7.0;22.3;8.7;13.5;0.9;3.5;2.1;23.6;2.7;05/mai;56-96;.583;13-43;.302;37-53;.698;69-139;.496;7.1;22-86;.256;1.0;6.1;8.3;;;;;;;;;;;;;
1323;28.12;-;Jr;06/mar;Terry Collins;0;Mississippi Valley S;SWAC;22;Wing G;43.8;0.8;0.5;-4.2;-0.8;-3.4;95.8;120.8;21.7;47.0;49.5;1.2;10.6;11.2;11.6;1.0;1.0;1.9;16.0;3.9;0-1;19-30;.633;24-59;.407;25-32;.781;43-89;.483;12.2;34-111;.306;1.1;2.2;9.7;;;;;;;;;;;;;
1324;28.13;-;Jr;05/set;Sahvir Wheeler;80;Kentucky;SEC;30;Pure PG;68.3;3.0;3.3;2.5;1.9;0.6;104.0;96.4;22.4;47.1;50.3;2.3;7.0;35.5;25.1;2.3;0.2;2.0;21.7;3.0;0-0;67-109;.615;37-111;.333;46-59;.780;104-220;.473;3.2;16-52;.308;6.9;2.6;10.1;;;;;;;;;;;;;
1325;28.13;-;Sr;06/mai;Andrew Funk;0;Bucknell;Pat;32;Combo G;89.5;2.6;1.0;-1.5;2.3;-3.9;103.7;119.2;24.8;52.0;53.7;0.1;11.5;18.5;11.5;1.7;0.7;1.3;13.6;1.3;0-0;49-84;.583;77-169;.456;51-67;.761;126-253;.498;12.0;87-240;.362;3.0;3.7;17.6;;;;;;;;;;;;;
1326;28.13;-;Sr;06/abr;Xavier Fuller;0;South Dakota;Sum;21;Wing G;44.0;0.5;1.8;-3.8;-2.3;-1.5;92.3;106.2;22.8;44.0;48.3;3.6;13.2;5.7;16.3;0.5;2.5;1.4;31.0;3.4;02/mar;19-34;.559;41-99;.414;40-54;.741;60-133;.451;4.8;nov/41;.268;0.8;3.5;9.5;;;;;;;;;;;;;
1327;28.13;-;Sr;6-0;Antwuan Butler;0;NJIT;AE;22;Combo G;63.7;0.4;2.1;-3.9;-3.5;-0.4;97.5;109.0;16.0;45.0;48.4;2.2;11.6;18.1;16.0;1.9;0.2;2.2;26.1;3.3;0-0;22-49;.449;16-42;.381;30-42;.714;38-91;.418;5.8;23-70;.329;2.7;4.0;7.8;;;;;;;;;;;;;
1328;28.13;-;Jr;06/abr;Anthony Roberts;0;Stony Brook;AE;29;Wing G;71.2;2.5;1.7;-2.8;0.4;-3.1;99.0;111.3;31.4;46.7;51.3;1.7;14.3;19.6;16.8;1.0;1.0;1.4;27.7;3.5;02/fev;69-130;.531;51-129;.395;93-113;.823;120-259;.463;10.2;47-149;.315;2.6;4.2;16.3;;;;;;;;;;;;;
1329;28.15;-;Sr;06/mai;Andrew Nembhard;95.6;Gonzaga;WCC;32;Scoring PG;80.4;3.9;4.2;6.7;3.7;2.9;117.3;89.6;19.6;53.4;56.4;1.6;8.7;26.3;16.6;3.0;0.4;2.7;17.7;2.5;02/mar;47-77;.610;42-100;.420;48-55;.873;89-177;.503;7.0;51-133;.383;5.8;3.4;11.8;;;;;;;;;;;;;
1330;28.15;-;Jr;6-0;Joe Toussaint;41.8;Iowa;B10;36;Pure PG;43.1;1.1;2.0;2.9;-0.2;3.1;103.3;94.2;18.0;45.4;49.5;2.8;8.0;28.4;24.7;2.3;0.2;4.6;21.8;3.5;0-0;28-51;.549;23-56;.411;26-31;.839;51-107;.477;3.2;set/35;.257;3.2;1.7;4.3;;;;;;;;;;;;;
1331;28.15;-;So;06/jul;William Jeffress;77.4;Pittsburgh;ACC;31;Wing F;50.8;-0.6;2.0;-1.6;-2.7;1.2;82.5;100.5;13.2;35.1;41.2;5.7;13.7;6.4;22.4;0.6;2.4;2.0;45.2;2.6;02/fev;jul/20;.350;13-31;.419;31-47;.660;20-51;.392;5.1;nov/53;.208;0.6;3.3;3.4;;;;;;;;;;;;;
1332;28.15;-;Sr;06/set;Collin Welp;0;UC Irvine;BW;23;Wing F;72.2;2.9;3.2;4.4;3.7;0.7;104.0;95.0;28.0;44.1;49.9;6.3;19.8;15.4;11.9;1.1;1.0;1.5;29.4;1.7;0-0;33-61;.541;75-169;.444;73-84;.869;108-230;.470;5.2;dez/56;.214;1.7;6.6;13.8;;;;;;;;;;;;;
1333;28.18;-;Sr;06/jul;Marlon Hargis;0;St. Francis PA;NEC;29;Wing F;48.7;0.9;0.8;-4.0;-1.1;-2.8;104.2;114.9;19.0;49.1;53.5;7.1;12.0;9.1;17.2;0.8;0.4;0.7;31.7;3.9;03/mar;27-59;.458;19-42;.452;40-51;.784;46-101;.455;6.1;22-60;.367;0.9;3.3;6.6;;;;;;;;;;;;;
1334;28.18;-;Jr;06/jul;Mervin James;0;Rider;MAAC;32;PF/C;59.8;1.7;2.0;-0.9;-0.5;-0.5;101.1;103.3;25.3;48.0;52.2;9.4;13.5;8.6;16.1;0.5;3.4;1.7;28.6;5.9;04/mai;89-157;.567;39-110;.355;68-86;.791;128-267;.479;2.6;nov/34;.324;0.9;5.0;11.1;;;;;;;;;;;;;
1335;28.20;-;So;06/mar;Keshawn Williams;34.8;Northern Illinois;MAC;29;Combo G;77.2;2.5;2.3;1.5;2.4;-0.8;103.2;107.0;26.2;48.2;53.2;2.0;10.1;14.1;11.7;1.0;0.2;1.8;32.6;1.9;09/dez;82-129;.636;56-162;.346;102-126;.810;138-291;.474;6.0;32-95;.337;1.8;3.3;16.3;;;;;;;;;;;;;
1336;28.22;-;Fr;06/mar;Lucas Stieber;0;Green Bay;Horz;27;Combo G;56.3;-0.2;1.4;-3.6;-2.7;-0.8;94.5;111.1;13.9;46.0;48.6;0.9;15.2;29.4;27.8;2.3;1.8;1.4;16.8;2.5;0-0;08/nov;.727;out/22;.455;13-17;.765;18-33;.545;6.4;19-68;.279;3.5;2.9;4.1;;;;;;;;;;;;;
1337;28.23;-;Jr;06/fev;Grant Sherfield;67.4;Nevada;MWC;27;Pure PG;80.6;4.4;2.7;1.4;3.3;-1.9;104.5;105.3;29.7;47.9;53.4;0.6;12.0;38.5;17.0;2.0;0.0;0.9;30.4;2.2;0-0;59-105;.562;75-176;.426;109-126;.865;134-282;.475;7.7;43-132;.326;6.4;4.2;19.1;;;;;;;;;;;;;
1338;28.32;-;Sr;7-0;Dallas Walton;0;Wake Forest;ACC;35;PF/C;63.3;2.4;3.1;4.2;1.5;2.7;116.6;92.4;16.2;58.3;61.0;4.7;17.3;7.4;13.4;1.1;5.5;0.9;39.3;3.9;30-34;65-96;.677;34-71;.479;63-88;.716;99-167;.593;3.6;21-57;.368;1.1;5.1;9.3;;;;;;;;;;;;;
1339;28.32;-;Sr;06/mai;Paul Scruggs;93.4;Xavier;BE;33;Scoring PG;71.6;2.1;3.5;2.5;0.9;1.7;95.9;94.9;23.4;47.5;51.3;2.4;12.4;24.5;22.9;1.4;1.7;2.8;37.3;3.0;03/abr;75-125;.600;30-93;.323;82-119;.689;105-218;.482;5.6;31-101;.307;4.1;4.2;11.7;;;;;;;;;;;;;
1340;28.34;-;So;06/jul;Mekhi Long;37;Old Dominion;CUSA;31;Wing G;82.1;1.3;3.3;1.7;-0.0;1.7;102.9;98.8;15.9;45.0;50.2;8.6;14.7;8.4;16.3;1.0;3.0;3.1;58.4;3.2;09/nov;67-124;.540;dez/43;.279;77-118;.653;79-167;.473;2.1;ago/35;.229;1.4;6.8;8.3;;;;;;;;;;;;;
1341;28.35;-;Sr;06/jun;Nick Robinson;40.8;Western Carolina;SC;29;Wing F;77.8;2.3;2.3;0.8;1.5;-0.7;101.0;107.2;25.6;46.0;50.3;5.4;18.9;20.3;16.7;1.2;1.2;1.8;29.9;3.2;02/abr;36-76;.474;54-123;.439;86-112;.768;90-199;.452;10.4;55-176;.313;3.0;7.3;14.7;;;;;;;;;;;;;
1342;28.36;-;Jr;06/ago;Dancell Leter;0;Dixie St.;WAC;27;Wing F;64.0;1.6;2.1;1.4;1.0;0.4;100.6;103.8;21.5;51.2;55.1;7.2;13.4;9.8;17.9;0.7;2.1;2.1;54.0;3.7;08/ago;53-88;.602;25-70;.357;76-114;.667;78-158;.494;4.2;20-53;.377;1.2;5.2;10.3;;;;;;;;;;;;;
1343;28.36;-;So;06/ago;Obinna Anochili-Killen;31;Marshall;CUSA;31;PF/C;69.2;2.1;2.5;2.5;1.4;1.1;107.1;101.0;20.1;53.4;55.3;7.2;19.1;6.5;14.0;0.7;8.5;1.8;23.6;3.7;34-39;83-119;.697;22-67;.328;47-69;.681;105-186;.565;6.8;34-106;.321;0.9;6.6;11.6;;;;;;;;;;;;;
1344;28.37;-;Fr;06/ago;Ibbe Klintman;0;Central Arkansas;ASun;27;Wing F;51.0;-1.2;0.9;-6.7;-4.3;-2.4;79.5;115.8;12.5;41.3;43.8;3.1;9.9;9.7;28.8;1.2;0.7;1.4;13.6;2.4;01/jan;13-22;.591;jul/19;.368;nov/14;.786;20-41;.488;5.7;15-62;.242;1.7;2.7;4.2;;;;;;;;;;;;;
1345;28.37;-;Jr;6-0;Joel Murray;0;Long Beach St.;BW;31;Combo G;81.1;3.1;2.6;1.1;1.5;-0.4;103.4;104.3;27.1;47.4;53.8;1.9;9.0;20.0;16.0;1.1;0.2;2.6;37.5;1.9;0-0;88-146;.603;73-205;.356;133-156;.853;161-351;.459;3.6;24-65;.369;2.8;3.0;16.7;;;;;;;;;;;;;
1346;28.37;-;Sr;06/abr;Keith Littles;0;Florida A&M;SWAC;28;Combo G;56.5;0.2;1.2;-4.1;-2.5;-1.6;93.2;111.5;16.8;42.1;48.5;3.5;7.2;13.2;19.4;1.4;0.7;1.8;50.4;3.1;0-0;18-37;.486;nov/45;.244;48-67;.716;29-82;.354;4.8;18-51;.353;1.6;2.0;5.8;;;;;;;;;;;;;
1347;28.38;-;Jr;06/jan;Tre Wood;21.8;LIU Brooklyn;NEC;29;Scoring PG;75.0;-0.6;2.0;-6.0;-5.2;-0.8;86.4;108.4;16.3;39.9;43.4;2.0;8.8;22.1;26.1;1.7;0.6;2.2;30.7;3.2;01/jan;39-81;.481;20-53;.377;37-58;.638;59-134;.440;3.4;nov/55;.200;3.9;3.1;6.5;;;;;;;;;;;;;
1348;28.45;-;Sr;06/out;Rocky Kreuser;0;North Dakota St.;Sum;31;Stretch 4;71.9;2.7;2.9;2.6;2.3;0.3;108.6;98.3;27.1;53.2;58.2;5.7;23.7;8.2;15.6;0.6;2.6;1.0;42.3;4.0;17-19;65-100;.650;39-103;.379;115-146;.788;104-203;.512;9.2;53-142;.373;1.1;7.8;15.6;;;;;;;;;;;;;
1349;28.45;-;Sr;06/mai;AJ Lawson;70.8;Texas Southern;SWAC;29;Wing G;48.5;-0.3;1.9;-4.3;-3.9;-0.4;82.9;101.6;20.1;43.5;44.5;4.9;12.3;12.5;25.9;0.7;1.5;1.3;27.3;3.5;03/abr;40-81;.494;14-36;.389;24-48;.500;54-117;.462;5.4;15-59;.254;1.4;3.4;6.1;;;;;;;;;;;;;
1350;28.46;-;Sr;06/mai;Monty Scott;0;Eastern Michigan;MAC;27;Combo G;61.2;0.7;1.9;-2.6;-1.8;-0.9;92.9;107.6;21.5;46.4;47.6;1.2;9.2;15.8;14.6;1.3;0.3;2.3;19.0;2.5;0-0;37-71;.521;35-85;.412;29-50;.580;74-162;.457;7.6;32-101;.317;2.1;2.6;10.2;;;;;;;;;;;;;
1351;28.50;-;So;06/mar;Cam Hayes;87;North Carolina St.;ACC;32;Combo G;51.2;0.7;1.6;-3.4;-2.1;-1.3;88.9;105.6;22.6;38.7;42.5;1.1;11.9;18.7;17.2;1.5;0.3;2.0;20.5;2.7;0-0;26-49;.531;29-90;.322;38-49;.776;55-139;.396;8.8;25-100;.250;2.0;2.3;7.0;;;;;;;;;;;;;
1352;28.50;-;Jr;06/mar;Jacob Falko;0;Binghamton;AE;25;Combo G;72.4;1.7;2.2;-1.5;-0.8;-0.8;98.9;107.0;24.8;48.3;51.1;1.6;12.0;22.9;17.7;1.4;0.7;2.1;18.8;2.4;04/mai;71-129;.550;37-86;.430;43-55;.782;108-215;.502;5.8;22-77;.286;3.2;4.0;12.9;;;;;;;;;;;;;
1353;28.50;-;So;06/abr;Kario Oquendo;0;Georgia;SEC;31;Wing G;71.5;2.5;2.0;-0.4;1.3;-1.7;96.7;107.5;26.5;50.4;54.5;3.6;13.3;6.5;17.7;0.3;1.7;2.3;42.5;2.7;33-33;110-165;.667;16-59;.271;109-153;.712;126-224;.563;8.5;37-136;.272;0.8;4.3;15.2;;;;;;;;;;;;;
1354;28.51;-;So;06/abr;Jaden Ivey;84.4;Purdue;B10;36;Wing G;75.7;4.5;3.4;6.5;5.5;0.9;111.6;96.0;27.7;53.4;58.0;2.7;15.0;19.2;17.9;1.2;2.0;1.7;47.0;2.2;28-31;110-162;.679;29-100;.290;154-207;.744;139-261;.533;9.4;64-179;.358;3.1;4.9;17.3;;;;;;;;;;;;;
1355;28.51;-;So;6-0;Justin Hill;0;Longwood;BSth;27;Combo G;73.4;3.1;2.8;3.0;2.5;0.5;106.5;101.7;26.8;47.3;53.4;2.7;16.6;27.0;18.7;1.6;0.6;2.9;42.2;1.8;02/fev;73-136;.537;27-89;.303;105-132;.795;100-225;.444;6.1;32-88;.364;4.1;4.8;14.2;;;;;;;;;;;;;
1356;28.52;-;Jr;06/fev;Ian Krishnan;0;Central Connecticut;NEC;32;Wing G;67.1;0.5;1.0;-5.9;-2.4;-3.5;94.8;116.2;19.3;48.3;51.2;1.5;7.7;4.1;15.5;0.3;0.1;1.0;21.9;3.8;01/jan;out/26;.385;20-60;.333;44-59;.746;30-86;.349;12.8;67-184;.364;0.5;2.1;9.5;;;;;;;;;;;;;
1357;28.53;-;Sr;06/abr;Justin Edler-Davis;29.8;Cal St. Bakersfield;BW;25;Wing G;65.4;1.5;2.2;-0.1;0.7;-0.9;104.4;103.5;18.5;46.0;48.4;8.9;22.8;4.7;11.3;0.6;0.4;2.2;14.4;4.4;03/mai;19-35;.543;38-98;.388;23-29;.793;57-133;.429;6.5;24-69;.348;0.6;6.4;8.6;;;;;;;;;;;;;
1358;28.53;-;So;06/abr;Rayshon Harrison;0;Presbyterian;BSth;29;Combo G;88.5;2.7;2.6;0.1;1.6;-1.5;98.8;106.5;28.7;41.2;47.2;2.7;12.2;21.0;14.4;1.3;0.6;1.8;30.7;2.0;08/set;52-96;.542;70-173;.405;123-146;.842;122-269;.454;11.8;49-206;.238;3.0;3.9;17.1;;;;;;;;;;;;;
1359;28.55;-;Fr;06/jul;Caleb Stone-Carrawell;23.6;Austin Peay;OVC;22;Wing G;51.3;1.5;1.8;0.8;1.4;-0.6;97.3;106.6;24.3;54.6;57.2;2.0;13.8;18.7;24.1;0.8;1.5;1.8;21.4;2.7;05/jun;28-45;.622;31-60;.517;33-42;.786;59-105;.562;9.9;32-91;.352;1.9;3.2;11.4;;;;;;;;;;;;;
1360;28.56;-;Fr;06/nov;Aly Khalifa;48.6;Charlotte;CUSA;31;Stretch 4;60.4;2.1;1.8;1.4;0.9;0.5;108.1;106.4;21.6;52.4;55.1;7.7;13.8;28.0;20.5;1.9;3.5;1.4;26.7;4.9;0-0;56-87;.644;14-47;.298;37-51;.725;70-134;.522;4.6;20-57;.351;3.5;4.2;7.6;;;;;;;;;;;;;
1361;28.56;-;Fr;6-0;Ryan Nembhard;86.6;Creighton;BE;27;Scoring PG;66.4;1.4;3.8;-0.5;-1.5;1.0;91.5;96.0;22.1;46.1;48.8;0.8;8.6;24.8;24.0;1.4;0.1;2.1;19.6;2.4;01/jan;49-91;.538;33-88;.375;41-56;.732;82-179;.458;6.6;33-106;.311;4.4;3.2;11.3;;;;;;;;;;;;;
1362;28.57;-;So;06/jul;Dorian James;0;North Florida;ASun;27;PF/C;58.4;-0.3;2.0;-2.3;-3.1;0.8;89.0;104.1;14.5;43.8;48.4;6.3;15.6;11.4;26.9;0.9;4.2;1.1;33.9;3.5;06/jul;30-55;.545;out/30;.333;28-38;.737;40-85;.471;2.4;jun/27;.222;1.5;4.6;4.8;;;;;;;;;;;;;
1363;28.57;-;So;06/jun;Colby Jones;74.8;Xavier;BE;35;Wing G;80.2;3.5;3.8;5.5;3.5;2.0;110.6;93.8;19.9;51.9;55.6;8.3;16.5;17.9;17.1;1.6;1.7;2.7;49.7;2.7;17-20;81-134;.604;41-90;.456;100-147;.680;122-224;.545;3.6;21-72;.292;3.2;7.3;11.6;;;;;;;;;;;;;
1364;28.57;-;So;06/fev;Dwon Odom;89.4;Xavier;BE;36;Scoring PG;51.0;1.7;2.2;2.7;0.5;2.3;108.7;96.3;16.6;59.1;62.9;1.9;9.0;20.2;24.9;1.5;1.9;2.6;36.4;3.3;07/jul;51-72;.708;37-76;.487;45-56;.804;88-148;.595;0.5;02/jun;.333;2.2;2.0;6.3;;;;;;;;;;;;;
1365;28.57;-;Jr;06/out;Tyrese Samuel;63.6;Seton Hall;BE;28;PF/C;41.8;1.2;2.4;0.6;-0.7;1.3;98.1;90.7;21.4;50.0;52.6;11.2;17.7;2.0;21.0;0.1;4.8;1.8;34.6;3.9;27-27;60-98;.612;set/31;.290;35-54;.648;69-128;.539;3.1;jun/28;.214;0.2;5.2;7.3;;;;;;;;;;;;;
1366;28.59;-;Jr;06/ago;DeAndre Pinckney;0;Southern Miss;CUSA;31;Stretch 4;62.2;1.6;1.4;-1.6;0.2;-1.8;105.7;110.8;18.6;50.9;55.3;6.6;17.6;3.6;13.1;0.4;1.8;1.1;33.2;4.2;10/dez;56-89;.629;14-43;.326;57-72;.792;70-133;.526;6.4;27-84;.321;0.4;5.2;8.9;;;;;;;;;;;;;
1367;28.61;-;Sr;06/fev;Bryce Williams;0;Oklahoma St.;B12;24;Scoring PG;43.8;1.3;2.9;2.1;-0.1;2.2;90.3;88.6;25.1;42.7;48.6;1.7;9.2;28.4;26.9;1.2;2.0;3.0;31.6;3.8;01/fev;22-43;.512;16-43;.372;47-56;.839;38-86;.442;9.8;25-91;.275;3.2;2.2;8.3;;;;;;;;;;;;;
1368;28.65;-;Fr;06/jul;Bryce McGowens;94.8;Nebraska;B10;31;Wing G;79.1;3.0;2.7;0.9;2.2;-1.3;100.1;103.1;26.2;45.3;53.3;2.4;14.6;8.6;13.4;0.7;1.0;1.2;49.1;2.4;18-19;91-162;.562;29-89;.326;162-195;.831;120-251;.478;7.9;40-146;.274;1.4;5.2;16.8;;;;;;;;;;;;;
1369;28.67;-;Sr;06/jul;Manny Littles;0;Nicholls St.;Slnd;26;PF/C;54.4;1.0;2.3;-3.0;-1.6;-1.4;101.3;100.6;20.1;54.8;53.4;12.0;22.6;5.4;19.6;0.5;1.0;1.6;25.5;4.6;11/nov;69-102;.676;25-60;.417;19-48;.396;94-162;.580;2.3;jun/26;.231;0.8;7.9;8.8;;;;;;;;;;;;;
1370;28.67;-;Fr;06/mai;Zach Austin;0;High Point;BSth;29;Stretch 4;86.6;2.4;3.4;4.1;3.2;0.9;103.4;99.0;21.9;48.7;51.1;6.3;19.3;9.8;12.5;0.9;6.7;2.2;19.4;1.9;27-27;62-98;.633;26-78;.333;53-72;.736;88-176;.500;11.2;62-196;.316;1.5;8.0;14.4;;;;;;;;;;;;;
1371;28.68;-;Sr;06/jun;Aaryn Rai;0;Dartmouth;Ivy;24;Wing F;77.8;1.6;3.1;0.1;-0.3;0.3;97.1;98.9;24.5;46.3;49.5;6.4;20.9;13.8;16.2;0.9;2.1;2.1;19.1;2.5;01/jan;73-126;.579;29-82;.354;42-52;.808;102-208;.490;5.1;16-64;.250;1.8;7.2;12.3;;;;;;;;;;;;;
1372;28.68;-;Jr;06/ago;Luke Appel;0;South Dakota St.;Sum;33;PF/C;43.2;1.9;1.4;0.3;0.9;-0.6;113.6;104.9;25.2;61.6;63.0;5.7;18.2;14.4;17.8;0.9;2.3;0.4;34.8;5.9;0-0;95-142;.669;25-51;.490;49-72;.681;120-193;.622;1.4;mai/14;.357;1.3;3.6;9.0;;;;;;;;;;;;;
1373;28.70;-;Sr;06/mai;Alondes Williams;0;Wake Forest;ACC;35;Combo G;84.1;4.5;4.0;6.0;4.5;1.5;108.2;93.2;29.8;54.9;57.6;5.0;15.6;31.0;20.0;1.4;1.2;2.0;37.9;2.4;25-27;166-249;.667;36-86;.419;125-181;.691;202-336;.601;6.6;40-141;.284;5.1;6.4;18.5;;;;;;;;;;;;;
1374;28.70;-;So;05/nov;Wendell Green Jr.;34.4;Auburn;SEC;34;Pure PG;65.1;3.0;3.4;5.2;3.3;1.8;104.9;90.3;26.5;44.4;49.0;2.3;12.6;35.5;17.9;2.2;0.0;3.1;24.1;3.1;0-0;50-111;.450;27-76;.355;76-90;.844;77-187;.412;11.6;59-186;.317;5.0;3.7;12.0;;;;;;;;;;;;;
1375;28.70;-;So;06/fev;Reece Beekman;87.4;Virginia;ACC;35;Scoring PG;87.5;2.8;4.3;7.2;2.3;4.9;109.8;91.7;16.8;49.2;51.6;1.6;12.4;30.2;16.2;3.6;2.5;4.0;18.0;2.0;13-13;79-137;.577;14-54;.259;35-46;.761;93-191;.487;3.5;22-65;.338;5.2;3.9;8.2;;;;;;;;;;;;;
1376;28.71;-;Fr;06/ago;Jaden Seymour;0;East Tennessee St.;SC;30;PF/C;44.5;1.1;1.3;-1.0;-1.1;0.1;113.6;106.1;13.7;51.6;56.7;8.4;15.3;5.5;16.5;0.9;5.5;1.7;50.5;4.5;14-15;39-57;.684;mai/15;.333;34-46;.739;44-72;.611;2.2;fev/19;.105;0.6;3.5;4.5;;;;;;;;;;;;;
1377;28.72;-;So;06/jul;DJ Burns;0;Murray St.;OVC;31;PF/C;65.0;2.0;3.0;3.1;0.7;2.4;121.6;93.9;12.3;54.7;58.6;13.3;13.6;6.1;17.7;1.0;2.4;2.8;48.7;3.9;04/abr;50-81;.617;14-35;.400;41-57;.719;64-116;.552;0.1;0-1;.000;0.9;6.3;5.9;;;;;;;;;;;;;
1378;28.73;-;Sr;06/jun;Shakur Daniel;0;Tarleton St.;WAC;14;Wing G;41.2;-1.9;2.9;-4.2;-5.1;0.9;76.7;101.9;12.6;38.9;43.8;1.6;10.5;10.7;29.8;1.1;0.9;2.1;41.3;3.8;0-1;jun/20;.300;nov/28;.393;17-26;.654;17-48;.354;2.0;mai/15;.333;2.1;3.4;5.2;;;;;;;;;;;;;
1379;28.73;-;Sr;06/jun;Keyshawn Bryant;42;South Carolina;SEC;25;Wing F;44.1;0.8;2.6;-0.5;-2.2;1.7;87.0;91.9;23.9;44.2;45.5;7.0;14.2;6.4;19.7;0.4;4.9;2.2;22.8;5.3;19-23;48-86;.558;26-79;.329;27-49;.551;74-165;.448;5.2;14-50;.280;0.7;4.0;8.7;;;;;;;;;;;;;
1380;28.73;-;Jr;06/out;Ryan Young;31;Northwestern;B10;30;PF/C;42.5;2.2;1.8;2.8;2.3;0.5;109.6;96.2;26.4;55.5;58.6;10.0;18.8;12.3;15.3;0.8;2.4;1.2;54.6;4.5;02/fev;80-126;.635;20-51;.392;67-100;.670;100-177;.565;0.7;01/jun;.167;0.9;4.2;9.0;;;;;;;;;;;;;
1381;28.74;-;Sr;06/jun;Au'Diese Toney;76.6;Arkansas;SEC;36;Wing G;78.4;3.2;3.7;3.2;1.8;1.4;117.5;94.5;15.0;54.0;60.5;7.7;10.1;4.4;14.3;0.6;1.9;1.0;62.9;2.6;25-29;111-175;.634;mai/34;.147;118-151;.781;116-209;.555;1.5;set/31;.290;0.8;5.2;10.5;;;;;;;;;;;;;
1382;28.74;-;Jr;06/jan;Rob Higgins;0;St. Francis NY;NEC;27;Scoring PG;77.5;1.5;1.8;-2.3;-0.4;-1.9;100.5;112.2;20.8;45.0;48.4;2.4;5.8;20.6;14.8;2.0;0.3;2.1;26.0;1.5;0-0;50-99;.505;23-74;.311;54-75;.720;73-173;.422;7.6;38-116;.328;3.3;2.3;11.6;;;;;;;;;;;;;
1383;28.74;-;Sr;06/ago;Mezie Offurum;0;Mount St. Mary's;NEC;29;Wing F;77.2;1.3;2.6;-0.9;-1.3;0.4;98.5;102.9;22.2;48.0;51.6;5.4;13.9;11.3;18.1;0.8;2.0;2.2;37.7;3.3;19-20;75-132;.568;41-103;.398;71-104;.683;116-235;.494;2.8;nov/41;.268;1.6;5.0;11.4;;;;;;;;;;;;;
